,Crime Type,Subject Count,state,year,url
16,Government Impersonation,265,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Hacktivist,3,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Harassment/Threats of Violence,439,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
20,Descriptors*,,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Social Media,423,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
22,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,Health Care Related,12,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,IPR/Copyright and Counterfeit,106,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Identity Theft,253,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,Investment,88,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Lottery/Sweepstakes,159,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Malware/Scareware,60,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Misrepresentation,207,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,No Lead Value,184,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Non-payment/Non-Delivery,"2,195",New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Other,212,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Personal Data Breach,603,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Phishing/Vishing/Smishing/Pharming,351,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Ransomware,13,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Re-shipping,85,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Real Estate/Rental,280,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Tech Support,331,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Terrorism,2,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Virus,21,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Virtual Currency,23,New York,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,419/Overpayment,241,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,Advanced Fee,145,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Auction,213,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,BEC/EAC,59,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Charity,8,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Civil Matter,14,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Confidence Fraud/Romance,121,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,Corporate Data Breach,17,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Credit Card Fraud,81,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Crimes Against Children,3,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Criminal Forums,0,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Denial of Service,3,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Employment,171,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Extortion,62,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Gambling,1,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Government Impersonation,29,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Hacktivist,2,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Harassment/Threats of Violence,141,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
20,Descriptors*,,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Social Media,161,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
22,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,Health Care Related,1,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,IPR/Copyright and Counterfeit,20,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Identity Theft,79,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,Investment,8,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Lottery/Sweepstakes,31,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Malware/Scareware,8,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Misrepresentation,48,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,No Lead Value,58,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Non-payment/Non-Delivery,759,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Other,54,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Personal Data Breach,156,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Phishing/Vishing/Smishing/Pharming,49,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Ransomware,8,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Re-shipping,4,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Real Estate/Rental,98,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Tech Support,33,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Terrorism,2,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Virus,5,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Virtual Currency,0,North Carolina,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,419/Overpayment,15,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,Advanced Fee,20,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Auction,20,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,BEC/EAC,4,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Charity,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Civil Matter,1,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Confidence Fraud/Romance,11,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,Corporate Data Breach,1,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Credit Card Fraud,9,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Crimes Against Children,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Criminal Forums,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Denial of Service,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Employment,14,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Extortion,7,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Gambling,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Government Impersonation,5,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Hacktivist,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Harassment/Threats of Violence,9,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
20,Descriptors*,,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Social Media,12,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
22,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,Health Care Related,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,IPR/Copyright and Counterfeit,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Identity Theft,5,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,Investment,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Lottery/Sweepstakes,3,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Malware/Scareware,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Misrepresentation,3,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,No Lead Value,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Non-payment/Non-Delivery,193,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Other,3,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Personal Data Breach,7,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Phishing/Vishing/Smishing/Pharming,7,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Ransomware,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Re-shipping,5,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Real Estate/Rental,9,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Tech Support,5,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Terrorism,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Virus,1,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Virtual Currency,0,North Dakota,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,419/Overpayment,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,Advanced Fee,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Auction,1,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,BEC/EAC,1,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Charity,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Civil Matter,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Confidence Fraud/Romance,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,Corporate Data Breach,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Credit Card Fraud,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Crimes Against Children,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Criminal Forums,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Denial of Service,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Employment,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Extortion,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Gambling,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Government Impersonation,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Hacktivist,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Harassment/Threats of Violence,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
20,Descriptors*,,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Social Media,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
22,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,Health Care Related,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,IPR/Copyright and Counterfeit,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Identity Theft,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,Investment,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Lottery/Sweepstakes,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Malware/Scareware,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Misrepresentation,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,No Lead Value,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Non-payment/Non-Delivery,1,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Other,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Personal Data Breach,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Phishing/Vishing/Smishing/Pharming,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Ransomware,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Re-shipping,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Real Estate/Rental,1,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Tech Support,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Terrorism,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Virus,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Virtual Currency,0,Northern Mariana Islands,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,419/Overpayment,243,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,Advanced Fee,152,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Auction,259,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,BEC/EAC,72,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Charity,9,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Civil Matter,13,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Confidence Fraud/Romance,146,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,Corporate Data Breach,15,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Credit Card Fraud,134,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Crimes Against Children,7,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Criminal Forums,0,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Denial of Service,7,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Employment,169,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Extortion,71,Ohio,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
